opportunity_id,sales_agent,manager,regional_office,product,account,deal_stage,engage_date,close_date,close_value
2JFS8EGS,Maureen Marcano,Summer Sewald,West,MG Special,Nam-zim,Lost,2017-02-26,2017-05-03,0
GBMHNLRO,Moses Frase,Dustin Brinkmann,Central,GTX Basic,Dontechi,Won,2017-02-26,2017-03-15,660
NAVG0P26,Moses Frase,Dustin Brinkmann,Central,GTX Basic,Rundofase,Won,2017-02-26,2017-05-26,443
DK955UBP,Niesha Huffines,Melvin Marxen,Central,MG Special,Codehow,Lost,2017-02-26,2017-05-20,0
0OOZE4GN,Rosie Papadopoulos,Cara Losch,East,GTX Plus Pro,Zotware,Lost,2017-02-26,2017-03-03,0
3P0T15VX,Rosie Papadopoulos,Cara Losch,East,MG Special,The New York Inquirer,Lost,2017-02-26,2017-05-18,0
GK0A4IQW,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Domzoom,Won,2017-02-26,2017-06-18,61
UI3DE2C4,Zane Levy,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-02-26,,
UXJSIAVS,Zane Levy,Summer Sewald,West,GTX Plus Pro,Y-corporation,Won,2017-02-26,2017-03-14,4846
KR4K652E,Anna Snelling,Dustin Brinkmann,Central,GTX Basic,dambase,Won,2017-02-27,2017-06-04,574
J2SR2H1Y,Cassey Cress,Rocco Neubert,East,GTX Basic,Ganjaflex,Lost,2017-02-27,2017-06-18,0
4U5VTUJL,Cassey Cress,Rocco Neubert,East,GTXPro,Sumace,Lost,2017-02-27,2017-05-22,0
VTT447YT,Cecily Lampkin,Dustin Brinkmann,Central,GTX Basic,Conecom,Won,2017-02-27,2017-05-03,497
8JJY9B08,Corliss Cosme,Cara Losch,East,GTX Basic,Xx-zobam,Lost,2017-02-27,2017-05-04,0
STTAXKIU,Corliss Cosme,Cara Losch,East,GTX Plus Pro,Konex,Won,2017-02-27,2017-05-30,5159
25FUROM1,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Y-corporation,Engaging,2017-02-27,,
PX4OW5SC,Darcel Schlecht,Melvin Marxen,Central,MG Special,Codehow,Lost,2017-02-27,2017-05-02,0
87MEZS8G,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Conecom,Won,2017-02-27,2017-05-13,4311
SLIWHUIM,Donn Cantrell,Rocco Neubert,East,GTX Basic,Ganjaflex,Won,2017-02-27,2017-05-22,609
XBVFZ1IR,Gladys Colclough,Melvin Marxen,Central,GTX Plus Basic,Cancity,Won,2017-02-27,2017-06-24,1008
7B3J333S,Gladys Colclough,Melvin Marxen,Central,GTXPro,Zumgoity,Won,2017-02-27,2017-06-22,4458
9X2S0K15,Hayden Neloms,Celia Rouche,West,MG Advanced,,Engaging,2017-02-27,,
3N9I1WH7,Hayden Neloms,Celia Rouche,West,MG Advanced,Plexzap,Won,2017-02-27,2017-05-26,2964
TMW4J6NA,James Ascencio,Summer Sewald,West,GTX Plus Pro,Lexiqvolax,Lost,2017-02-27,2017-06-04,0
ZI1MPYF3,James Ascencio,Summer Sewald,West,MG Advanced,Dalttechnology,Won,2017-02-27,2017-06-05,3813
L6KOBEBZ,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Rundofase,Won,2017-02-27,2017-05-27,528
Z2S4KUPO,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,Rantouch,Won,2017-02-27,2017-03-10,1173
GIW1PN4L,Kary Hendrixson,Summer Sewald,West,GTXPro,Kan-code,Won,2017-02-27,2017-06-19,3893
E57F5Z2K,Kary Hendrixson,Summer Sewald,West,GTXPro,Sonron,Won,2017-02-27,2017-03-15,4678
38KKSE72,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Bioholding,Won,2017-02-27,2017-06-01,530
0GJ586J0,Markita Hansen,Celia Rouche,West,MG Special,Sunnamplex,Lost,2017-02-27,2017-03-14,0
4V0S4BA3,Markita Hansen,Celia Rouche,West,GTK 500,Goodsilron,Won,2017-02-27,2017-06-27,29617
1LTD5TKV,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,Isdom,Won,2017-02-27,2017-05-09,1028
VBM56CIF,Marty Freudenburg,Melvin Marxen,Central,MG Advanced,Domzoom,Won,2017-02-27,2017-06-28,2863
XRZVJPD5,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,,Engaging,2017-02-27,,
PDH2NPE1,Moses Frase,Dustin Brinkmann,Central,MG Advanced,Codehow,Won,2017-02-27,2017-06-28,4109
OV60VIBB,Niesha Huffines,Melvin Marxen,Central,GTX Basic,Betatech,Lost,2017-02-27,2017-05-08,0
2OAIXF3A,Reed Clapper,Rocco Neubert,East,GTX Plus Basic,Kan-code,Won,2017-02-27,2017-03-13,1106
QDGUWTLU,Rosalina Dieter,Celia Rouche,West,MG Special,,Engaging,2017-02-27,,
FBSEA94D,Rosie Papadopoulos,Cara Losch,East,MG Special,Bubba Gump,Won,2017-02-27,2017-06-30,53
EOB01PRO,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Globex Corporation,Won,2017-02-27,2017-05-14,47
5QC9H4C2,Violet Mclelland,Cara Losch,East,MG Advanced,Kan-code,Won,2017-02-27,2017-05-23,3749
3HGQ3BOY,Violet Mclelland,Cara Losch,East,MG Advanced,Ontomedia,Won,2017-02-27,2017-05-27,4204
CO6ZPH1W,Cassey Cress,Rocco Neubert,East,MG Advanced,Umbrella Corporation,Won,2017-02-28,2017-06-15,3986
M3WTE943,Daniell Hammack,Rocco Neubert,East,GTXPro,Donquadtech,Won,2017-02-28,2017-06-05,5105
X914SMX7,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,Genco Pura Olive Oil Company,Won,2017-02-28,2017-06-22,516
1MCE2AOV,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Rundofase,Won,2017-02-28,2017-06-02,4407
8061HKKB,Donn Cantrell,Rocco Neubert,East,MG Advanced,Zathunicon,Won,2017-02-28,2017-06-19,3087
T1HIH384,Gladys Colclough,Melvin Marxen,Central,GTX Plus Pro,Inity,Won,2017-02-28,2017-05-15,5331
FM2NX2GB,Hayden Neloms,Celia Rouche,West,MG Advanced,Condax,Won,2017-02-28,2017-05-05,4069
JSZZN48S,James Ascencio,Summer Sewald,West,GTX Plus Pro,,Engaging,2017-02-28,,
SJ45HNHM,James Ascencio,Summer Sewald,West,GTX Basic,Hatfan,Won,2017-02-28,2017-06-29,463
NYGZJYCJ,James Ascencio,Summer Sewald,West,GTX Plus Pro,Faxquote,Won,2017-02-28,2017-05-26,5625
6MMFIIGE,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Rundofase,Won,2017-02-28,2017-06-15,524
IJ817GQJ,Markita Hansen,Celia Rouche,West,GTX Basic,Cheers,Lost,2017-02-28,2017-05-12,0
F2B62IW4,Maureen Marcano,Summer Sewald,West,MG Special,Bioplex,Engaging,2017-02-28,,
PCRRS6JP,Moses Frase,Dustin Brinkmann,Central,MG Special,Genco Pura Olive Oil Company,Lost,2017-02-28,2017-05-28,0
NKL5SWX3,Reed Clapper,Rocco Neubert,East,GTX Plus Basic,Zencorporation,Won,2017-02-28,2017-06-01,1161
WVG1CIHX,Reed Clapper,Rocco Neubert,East,GTX Plus Pro,Mathtouch,Won,2017-02-28,2017-06-03,6046
7GRNFO6D,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Dontechi,Won,2017-02-28,2017-05-18,49
G0QKNVIJ,Anna Snelling,Dustin Brinkmann,Central,MG Special,Conecom,Won,2017-03-01,2017-05-28,51
6HRIX06M,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Hottechi,Won,2017-03-01,2017-06-26,3415
DEHQTB8B,Boris Faz,Rocco Neubert,East,MG Special,Kinnamplus,Engaging,2017-03-01,,
AM5YTMH3,Boris Faz,Rocco Neubert,East,GTX Plus Basic,Kan-code,Won,2017-03-01,2017-03-10,1053
2L5ZWLI7,Cassey Cress,Rocco Neubert,East,GTX Plus Basic,Betasoloin,Lost,2017-03-01,2017-05-25,0
6B6Q8C5S,Cassey Cress,Rocco Neubert,East,GTXPro,Donquadtech,Won,2017-03-01,2017-03-15,5068
DF4KYH5H,Cassey Cress,Rocco Neubert,East,GTXPro,Massive Dynamic,Won,2017-03-01,2017-06-30,4256
KVR52YDI,Corliss Cosme,Cara Losch,East,GTXPro,,Engaging,2017-03-01,,
JTDV6H65,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,Treequote,Lost,2017-03-01,2017-05-08,0
O8JF46GT,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,Genco Pura Olive Oil Company,Won,2017-03-01,2017-03-12,657
RK5Y67V6,Darcel Schlecht,Melvin Marxen,Central,MG Special,Stanredtax,Won,2017-03-01,2017-03-08,60
COWOZH43,Donn Cantrell,Rocco Neubert,East,GTX Basic,Opentech,Lost,2017-03-01,2017-05-29,0
DGIYD342,Elease Gluck,Celia Rouche,West,GTX Plus Pro,Hottechi,Lost,2017-03-01,2017-05-10,0
JSSGVBVS,Garret Kinder,Cara Losch,East,GTX Basic,Silis,Lost,2017-03-01,2017-05-05,0
V28NVD6A,Garret Kinder,Cara Losch,East,GTX Basic,Plussunin,Won,2017-03-01,2017-05-01,629
I1IAVDQM,Gladys Colclough,Melvin Marxen,Central,MG Advanced,Hottechi,Lost,2017-03-01,2017-05-23,0
4MC584U5,Gladys Colclough,Melvin Marxen,Central,MG Advanced,Treequote,Won,2017-03-01,2017-06-02,4082
MCYLHUCZ,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Basic,Rundofase,Won,2017-03-01,2017-05-31,1044
5E4DTWHV,Marty Freudenburg,Melvin Marxen,Central,MG Advanced,Inity,Lost,2017-03-01,2017-06-11,0
1VUBYV53,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,Rantouch,Won,2017-03-01,2017-03-21,1025
W03CXYET,Moses Frase,Dustin Brinkmann,Central,GTX Basic,Streethex,Won,2017-03-01,2017-06-17,465
LZVFFQLN,Moses Frase,Dustin Brinkmann,Central,MG Special,Konmatfix,Won,2017-03-01,2017-06-14,50
MFV0C5RN,Reed Clapper,Rocco Neubert,East,GTX Plus Pro,Vehement Capital Partners,Won,2017-03-01,2017-03-09,5548
A1WZEK7U,Reed Clapper,Rocco Neubert,East,MG Advanced,Kan-code,Won,2017-03-01,2017-06-03,3558
516FJUNB,Rosalina Dieter,Celia Rouche,West,MG Advanced,Singletechno,Won,2017-03-01,2017-03-07,3959
PE8DK02A,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Ron-tech,Won,2017-03-01,2017-03-17,49
10NTPQUY,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Warephase,Won,2017-03-01,2017-06-16,50
X2EXSMPR,Vicki Laflamme,Celia Rouche,West,GTX Basic,Xx-holding,Won,2017-03-01,2017-03-08,523
JCFQVIEG,Vicki Laflamme,Celia Rouche,West,GTX Plus Basic,Zoomit,Won,2017-03-01,2017-06-01,1086
XIWKGJOW,Vicki Laflamme,Celia Rouche,West,GTXPro,Goodsilron,Won,2017-03-01,2017-03-09,4445
STT3X4NB,Violet Mclelland,Cara Losch,East,GTX Basic,Xx-holding,Engaging,2017-03-01,,
DHGLWIDZ,Violet Mclelland,Cara Losch,East,GTXPro,Umbrella Corporation,Won,2017-03-01,2017-06-24,4756
74VGCEEW,Violet Mclelland,Cara Losch,East,MG Special,Gekko & Co,Won,2017-03-01,2017-06-19,67
MXTAIS4Q,Wilburn Farren,Cara Losch,East,MG Advanced,Iselectrics,Won,2017-03-01,2017-06-09,3783
XRDF1NAB,Zane Levy,Summer Sewald,West,GTXPro,,Engaging,2017-03-01,,
YP8QKKEZ,Zane Levy,Summer Sewald,West,GTX Basic,Doncon,Lost,2017-03-01,2017-05-31,0
3TSOEM5K,Zane Levy,Summer Sewald,West,GTX Plus Pro,Rantouch,Lost,2017-03-01,2017-06-27,0
G7RCJBVL,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Dontechi,Lost,2017-03-02,2017-05-31,0
G20IQSA3,Anna Snelling,Dustin Brinkmann,Central,GTX Basic,Conecom,Won,2017-03-02,2017-03-12,522
Q16BQCEL,Boris Faz,Rocco Neubert,East,GTX Plus Basic,Kinnamplus,Won,2017-03-02,2017-03-18,1001
9924I5ZF,Cecily Lampkin,Dustin Brinkmann,Central,GTX Plus Pro,Betatech,Won,2017-03-02,2017-05-25,5728
SLLJT3T1,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Pro,Codehow,Won,2017-03-02,2017-06-19,4856
AAEUN73V,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Cancity,Won,2017-03-02,2017-05-26,5570
32LY2D1K,Darcel Schlecht,Melvin Marxen,Central,MG Advanced,Conecom,Won,2017-03-02,2017-05-26,3647
S2UWELRW,Donn Cantrell,Rocco Neubert,East,GTX Basic,Mathtouch,Won,2017-03-02,2017-06-11,487
5VQRLIEZ,Donn Cantrell,Rocco Neubert,East,GTX Plus Basic,Donquadtech,Won,2017-03-02,2017-06-12,1166
WUNMIJW9,Elease Gluck,Celia Rouche,West,MG Advanced,,Engaging,2017-03-02,,
6U0CT07B,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Scottech,Won,2017-03-02,2017-06-06,595
DFN1V29L,Kami Bicknell,Summer Sewald,West,MG Special,Condax,Won,2017-03-02,2017-06-04,49
VBZ862OS,Kary Hendrixson,Summer Sewald,West,GTX Basic,Xx-holding,Won,2017-03-02,2017-03-19,599
VFKKSJT2,Kary Hendrixson,Summer Sewald,West,GTXPro,Kan-code,Won,2017-03-02,2017-05-15,4506
FJMFXCTD,Kary Hendrixson,Summer Sewald,West,GTXPro,Sunnamplex,Won,2017-03-02,2017-05-06,4512
LGLIB8TR,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Gogozoom,Lost,2017-03-02,2017-05-01,0
JREGYB42,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,Nam-zim,Won,2017-03-02,2017-05-06,1102
4V9NMGEA,Rosalina Dieter,Celia Rouche,West,GTX Basic,,Engaging,2017-03-02,,
9PWM6RYC,Rosalina Dieter,Celia Rouche,West,GTX Basic,Rantouch,Lost,2017-03-02,2017-06-10,0
EMUA57Q2,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Condax,Won,2017-03-02,2017-05-12,54
DB3N4CHN,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Hottechi,Won,2017-03-02,2017-03-17,62
4CXUC4VR,Vicki Laflamme,Celia Rouche,West,GTX Basic,Rantouch,Engaging,2017-03-02,,
79EHWR35,Vicki Laflamme,Celia Rouche,West,GTX Basic,,Engaging,2017-03-02,,
L0GMLGRR,Vicki Laflamme,Celia Rouche,West,MG Special,,Engaging,2017-03-02,,
OF7GY5F4,Violet Mclelland,Cara Losch,East,MG Special,The New York Inquirer,Won,2017-03-02,2017-03-09,61
D3ZC338T,Zane Levy,Summer Sewald,West,GTX Basic,,Engaging,2017-03-02,,
CVFJUYPM,Zane Levy,Summer Sewald,West,GTXPro,Singletechno,Lost,2017-03-02,2017-05-23,0
L5807I4N,Zane Levy,Summer Sewald,West,GTXPro,Labdrill,Won,2017-03-02,2017-03-16,4277
Q1ZKBGV5,Anna Snelling,Dustin Brinkmann,Central,MG Special,Globex Corporation,Won,2017-03-03,2017-05-23,46
9JKODCAU,Anna Snelling,Dustin Brinkmann,Central,MG Special,Rundofase,Won,2017-03-03,2017-06-22,54
LELWKXDX,Boris Faz,Rocco Neubert,East,GTX Plus Pro,Donquadtech,Won,2017-03-03,2017-06-08,6173
QRQ8C6MQ,Cassey Cress,Rocco Neubert,East,GTXPro,Globex Corporation,Engaging,2017-03-03,,
DA95Q0VE,Cassey Cress,Rocco Neubert,East,MG Advanced,Ganjaflex,Lost,2017-03-03,2017-03-21,0
5HMZH1Z9,Daniell Hammack,Rocco Neubert,East,GTXPro,Sumace,Lost,2017-03-03,2017-06-11,0
05QMFSF0,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Toughzap,Lost,2017-03-03,2017-05-16,0
JE245P8R,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,Konmatfix,Won,2017-03-03,2017-05-28,1149
SFQMEZIW,Garret Kinder,Cara Losch,East,GTX Basic,Silis,Lost,2017-03-03,2017-05-04,0
B8RR21XP,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,Dontechi,Lost,2017-03-03,2017-03-16,0
ZG8WPG99,Kary Hendrixson,Summer Sewald,West,GTXPro,,Engaging,2017-03-03,,
U85VV1BU,Kary Hendrixson,Summer Sewald,West,GTX Basic,Goodsilron,Won,2017-03-03,2017-05-22,568
V6HB68BL,Kary Hendrixson,Summer Sewald,West,GTX Basic,J-Texon,Won,2017-03-03,2017-05-30,567
H9JPB7GW,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Genco Pura Olive Oil Company,Won,2017-03-03,2017-03-09,542
8LFNU39A,Marty Freudenburg,Melvin Marxen,Central,GTX Basic,Conecom,Lost,2017-03-03,2017-05-28,0
SWPTTVQZ,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Basic,Funholding,Won,2017-03-03,2017-03-16,1062
GKJLM1UR,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,Fasehatice,Won,2017-03-03,2017-03-13,1057
8L1ZHTPL,Moses Frase,Dustin Brinkmann,Central,GTX Plus Basic,Globex Corporation,Won,2017-03-03,2017-06-01,1020
U7M26UZV,Vicki Laflamme,Celia Rouche,West,MG Special,,Engaging,2017-03-03,,
TV300INP,Wilburn Farren,Cara Losch,East,GTX Plus Pro,,Engaging,2017-03-03,,
KBQ16F1I,Zane Levy,Summer Sewald,West,GTX Basic,,Engaging,2017-03-03,,
4XX690SP,Zane Levy,Summer Sewald,West,GTX Basic,Green-Plus,Won,2017-03-03,2017-05-11,535
JSDGELLK,Anna Snelling,Dustin Brinkmann,Central,GTX Basic,Codehow,Won,2017-03-04,2017-06-13,522
LV1754PS,Anna Snelling,Dustin Brinkmann,Central,GTX Basic,Rangreen,Won,2017-03-04,2017-05-14,544
JIYYV11P,Anna Snelling,Dustin Brinkmann,Central,MG Advanced,Genco Pura Olive Oil Company,Won,2017-03-04,2017-06-07,3081
FYN7C0CV,Cassey Cress,Rocco Neubert,East,MG Advanced,,Engaging,2017-03-04,,
6TB7XA83,Cecily Lampkin,Dustin Brinkmann,Central,MG Special,dambase,Won,2017-03-04,2017-05-18,51
U5UM9W8V,Corliss Cosme,Cara Losch,East,GTX Plus Basic,Zencorporation,Lost,2017-03-04,2017-05-09,0
5JDWBOLS,Daniell Hammack,Rocco Neubert,East,GTX Basic,,Engaging,2017-03-04,,
POB32WHJ,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Acme Corporation,Lost,2017-03-04,2017-05-06,0
4T8KR12S,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Basic,Streethex,Won,2017-03-04,2017-03-20,1076
JA0D4V57,James Ascencio,Summer Sewald,West,MG Advanced,Y-corporation,Won,2017-03-04,2017-05-09,3685
6CKB8I8U,Jonathan Berthelot,Melvin Marxen,Central,GTX Plus Basic,Hottechi,Lost,2017-03-04,2017-05-13,0
HKBAON9X,Kami Bicknell,Summer Sewald,West,GTXPro,Golddex,Won,2017-03-04,2017-05-18,3997
7S1N6QHI,Kami Bicknell,Summer Sewald,West,MG Special,Y-corporation,Won,2017-03-04,2017-03-18,51
CHI2T3IH,Kami Bicknell,Summer Sewald,West,MG Advanced,Sunnamplex,Won,2017-03-04,2017-03-21,3164
X7HK448T,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Funholding,Won,2017-03-04,2017-06-22,496
1YYN3PBU,Markita Hansen,Celia Rouche,West,MG Advanced,Faxquote,Lost,2017-03-04,2017-05-13,0
R4L36Y0P,Marty Freudenburg,Melvin Marxen,Central,GTX Basic,Stanredtax,Won,2017-03-04,2017-03-26,579
CPTEPYPZ,Maureen Marcano,Summer Sewald,West,GTX Basic,Xx-holding,Lost,2017-03-04,2017-05-20,0
AJJ7VJWA,Niesha Huffines,Melvin Marxen,Central,GTXPro,Bioholding,Lost,2017-03-04,2017-05-02,0
8BR6E4S6,Niesha Huffines,Melvin Marxen,Central,GTXPro,Treequote,Lost,2017-03-04,2017-05-27,0
YNKWBEEN,Reed Clapper,Rocco Neubert,East,GTX Basic,Kan-code,Won,2017-03-04,2017-06-27,521
SARVIBLS,Reed Clapper,Rocco Neubert,East,MG Advanced,Gekko & Co,Won,2017-03-04,2017-03-07,3889
M4ZNQTEQ,Rosie Papadopoulos,Cara Losch,East,MG Advanced,Plussunin,Won,2017-03-04,2017-03-12,3340
K0GWTWYL,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,Finhigh,Lost,2017-03-04,2017-03-20,0
TCSQO748,Vicki Laflamme,Celia Rouche,West,GTXPro,Cheers,Lost,2017-03-04,2017-05-11,0
7TI1WTV9,Zane Levy,Summer Sewald,West,GTXPro,Acme Corporation,Engaging,2017-03-04,,
01EH41WA,Zane Levy,Summer Sewald,West,GTXPro,,Engaging,2017-03-04,,
ITCY8YV0,Zane Levy,Summer Sewald,West,GTXPro,Blackzim,Won,2017-03-04,2017-06-11,5876
SAUAOZVO,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Pro,Toughzap,Won,2017-03-05,2017-05-29,5092
1XHLB0Q5,Boris Faz,Rocco Neubert,East,GTX Plus Basic,Massive Dynamic,Lost,2017-03-05,2017-05-09,0
71GQNH5T,Cassey Cress,Rocco Neubert,East,MG Advanced,,Engaging,2017-03-05,,
LSA39JBG,Daniell Hammack,Rocco Neubert,East,GTX Basic,,Engaging,2017-03-05,,
OJVA8ZEK,Daniell Hammack,Rocco Neubert,East,GTX Plus Basic,Acme Corporation,Won,2017-03-05,2017-06-08,966
UAX3F7D4,Daniell Hammack,Rocco Neubert,East,GTX Plus Pro,Opentech,Won,2017-03-05,2017-03-21,6024
7PDUWDGT,Daniell Hammack,Rocco Neubert,East,MG Advanced,Condax,Won,2017-03-05,2017-03-14,3759
QWJ2TRQM,Darcel Schlecht,Melvin Marxen,Central,GTXPro,Streethex,Lost,2017-03-05,2017-05-24,0
3AU5SZ3V,Donn Cantrell,Rocco Neubert,East,GTXPro,Donquadtech,Won,2017-03-05,2017-03-23,4443
BVOO33UA,Hayden Neloms,Celia Rouche,West,MG Advanced,Cheers,Won,2017-03-05,2017-06-28,3397
SC7XGQVA,James Ascencio,Summer Sewald,West,GTX Plus Pro,Singletechno,Lost,2017-03-05,2017-03-15,0
UY45Y7AM,James Ascencio,Summer Sewald,West,MG Special,Sunnamplex,Lost,2017-03-05,2017-05-14,0
M92Y63Q3,Jonathan Berthelot,Melvin Marxen,Central,MG Special,Domzoom,Won,2017-03-05,2017-05-05,59
AKTPC3M1,Kami Bicknell,Summer Sewald,West,GTX Basic,,Engaging,2017-03-05,,
JXAYTFNI,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Cancity,Lost,2017-03-05,2017-05-12,0
BMM5D5R4,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,dambase,Lost,2017-03-05,2017-05-21,0
PSGTTYUT,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,Rangreen,Won,2017-03-05,2017-06-06,494
JRC2PMKX,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Basic,Codehow,Won,2017-03-05,2017-05-16,1060
JA5G7YBO,Markita Hansen,Celia Rouche,West,MG Special,Blackzim,Engaging,2017-03-05,,
6M5LV1ZE,Marty Freudenburg,Melvin Marxen,Central,MG Special,Scottech,Lost,2017-03-05,2017-05-26,0
CZ8PPZTC,Rosie Papadopoulos,Cara Losch,East,MG Special,Bioplex,Engaging,2017-03-05,,
IBZQBCSU,Rosie Papadopoulos,Cara Losch,East,MG Special,Vehement Capital Partners,Lost,2017-03-05,2017-05-19,0
YABTM1G5,Versie Hillebrand,Dustin Brinkmann,Central,GTX Basic,Domzoom,Lost,2017-03-05,2017-05-30,0
FPTH6URQ,Vicki Laflamme,Celia Rouche,West,GTX Basic,Faxquote,Won,2017-03-05,2017-05-11,624
S3XE14XP,Vicki Laflamme,Celia Rouche,West,GTX Basic,Goodsilron,Won,2017-03-05,2017-05-08,565
U6Q0T9KV,Vicki Laflamme,Celia Rouche,West,GTX Basic,Konex,Won,2017-03-05,2017-06-14,642
YQ0Y0YQS,Violet Mclelland,Cara Losch,East,MG Advanced,Newex,Engaging,2017-03-05,,
HRWHRCH8,Violet Mclelland,Cara Losch,East,MG Special,Betasoloin,Won,2017-03-05,2017-03-14,48
8B29CRQL,Violet Mclelland,Cara Losch,East,MG Special,Donware,Won,2017-03-05,2017-05-19,60
3KM8WN7L,Boris Faz,Rocco Neubert,East,GTX Basic,Kan-code,Won,2017-03-06,2017-05-18,522
5Z8S8UHK,Cassey Cress,Rocco Neubert,East,GTX Basic,,Engaging,2017-03-06,,
S0XILDHQ,Cassey Cress,Rocco Neubert,East,GTX Plus Pro,Umbrella Corporation,Won,2017-03-06,2017-03-18,4701
ZVR3CS7N,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Pro,Scottech,Lost,2017-03-06,2017-05-20,0
AZH0INTS,Elease Gluck,Celia Rouche,West,GTXPro,Singletechno,Won,2017-03-06,2017-03-13,4987
9AMJKJX6,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,Inity,Won,2017-03-06,2017-05-31,579
NMKAJZJ4,Kary Hendrixson,Summer Sewald,West,MG Special,,Engaging,2017-03-06,,
3NQBMKOK,Kary Hendrixson,Summer Sewald,West,GTX Basic,Kan-code,Won,2017-03-06,2017-06-29,494
VBG91TQH,Marty Freudenburg,Melvin Marxen,Central,GTX Basic,Isdom,Won,2017-03-06,2017-06-11,545
QZE24X2H,Maureen Marcano,Summer Sewald,West,GTX Basic,Y-corporation,Won,2017-03-06,2017-06-01,584
WSPBQ5YR,Moses Frase,Dustin Brinkmann,Central,MG Advanced,dambase,Won,2017-03-06,2017-06-09,3714
YJJ1BLPQ,Niesha Huffines,Melvin Marxen,Central,MG Advanced,Finhigh,Won,2017-03-06,2017-05-15,3423
XUGTSB00,Niesha Huffines,Melvin Marxen,Central,MG Advanced,Ron-tech,Won,2017-03-06,2017-03-19,3167
3DKK3JF3,Reed Clapper,Rocco Neubert,East,GTX Basic,Acme Corporation,Lost,2017-03-06,2017-05-29,0
I0TSIELX,Rosalina Dieter,Celia Rouche,West,GTX Plus Basic,Xx-holding,Won,2017-03-06,2017-05-29,987
SX0SSL0H,Rosie Papadopoulos,Cara Losch,East,GTX Plus Basic,,Engaging,2017-03-06,,
420PORSF,Rosie Papadopoulos,Cara Losch,East,MG Advanced,Konex,Lost,2017-03-06,2017-06-06,0
DVCPCBMJ,Versie Hillebrand,Dustin Brinkmann,Central,MG Advanced,Domzoom,Lost,2017-03-06,2017-05-21,0
UMZ986GC,Versie Hillebrand,Dustin Brinkmann,Central,MG Advanced,Dontechi,Won,2017-03-06,2017-05-24,3428
I7BWM5O0,Violet Mclelland,Cara Losch,East,MG Special,Warephase,Engaging,2017-03-06,,
UPQRP36U,Violet Mclelland,Cara Losch,East,MG Special,Gekko & Co,Lost,2017-03-06,2017-05-22,0
RZI9HX5X,Zane Levy,Summer Sewald,West,GTX Plus Basic,Hottechi,Won,2017-03-06,2017-05-31,1149
WFJPWN9O,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Pro,Globex Corporation,Won,2017-03-07,2017-06-11,6023
6F79VYH8,Boris Faz,Rocco Neubert,East,GTX Basic,,Engaging,2017-03-07,,
ZQ4QTT1Z,Boris Faz,Rocco Neubert,East,GTX Plus Basic,,Engaging,2017-03-07,,
2WH4NUR9,Cassey Cress,Rocco Neubert,East,GTX Basic,Bluth Company,Lost,2017-03-07,2017-06-04,0
